Timestamp;SensorId;Value
2017-04-30T23:55:00+03:00;1;21.46577072
2017-05-01T05:35:00+03:00;1;20.69500542
2017-05-09T12:55:00+03:00;1;22.14030266
2017-05-10T05:55:00+03:00;1;22.23667336
2017-05-10T10:15:00+03:00;1;21.85121155
2017-05-11T08:05:00+03:00;1;27.15434837
2017-05-14T15:40:00+03:00;1;26.96139145
2017-05-15T20:30:00+03:00;1;27.63677025
2017-05-16T19:10:00+03:00;1;29.08435059
2017-05-17T00:25:00+03:00;1;28.6017704
2017-05-19T02:45:00+03:00;1;22.91132355
2017-05-12T03:20:00+03:00;1;26.09321404
2017-05-13T00:00:00+03:00;1;25.61095047
2017-05-13T03:55:00+03:00;1;25.41807175
2017-05-13T09:45:00+03:00;1;25.90029716
2017-05-14T06:35:00+03:00;1;24.74302864
2017-06-16T17:40:00+03:00;1;31.30489731
2017-06-17T10:15:00+03:00;1;27.82974625
2017-06-17T16:35:00+03:00;1;30.62896729
2017-06-18T09:40:00+03:00;1;28.6017704
2017-06-20T03:05:00+03:00;1;35.17028046
2017-06-10T01:55:00+03:00;1;29.76004219
2017-06-11T06:40:00+03:00;1;29.47043991
2017-06-11T15:20:00+03:00;1;33.71981812
2017-06-12T04:00:00+03:00;1;32.85028076
2017-06-12T17:45:00+03:00;1;30.91862869
2017-06-13T04:40:00+03:00;1;28.40875435
2017-06-13T10:25:00+03:00;1;27.7332592
2017-06-13T19:40:00+03:00;1;31.59461784
2017-06-03T16:45:00+03:00;1;25.61095047
2017-06-04T02:55:00+03:00;1;24.3573494
2017-06-04T03:40:00+03:00;1;24.16451073
2017-06-07T01:50:00+03:00;1;22.71856499
2017-06-07T17:05:00+03:00;1;23.87528229
2017-05-31T16:50:00+03:00;1;25.22519302
2017-06-04T15:10:00+03:00;1;23.87528229
2017-05-31T00:40:00+03:00;1;26.38258171
2017-06-19T01:10:00+03:00;1;33.52656555
2017-06-19T02:05:00+03:00;1;33.62319183
2017-06-19T11:35:00+03:00;1;32.17411804
2017-01-21T12:25:00+03:00;1;6.981698036
2017-01-11T01:55:00+03:00;1;15.30344105
2017-01-12T00:20:00+03:00;1;17.32450294
2017-01-14T00:20:00+03:00;1;19.53911209
2017-01-07T03:35:00+03:00;1;14.53614807
2017-01-07T09:50:00+03:00;1;13.48348808
2017-01-07T12:40:00+03:00;1;13.10074615
2017-01-23T15:55:00+03:00;1;7.650561333
2017-01-23T17:35:00+03:00;1;8.223939896
2017-01-15T03:50:00+03:00;1;16.74696922
2017-01-16T21:40:00+03:00;1;13.77054882
2017-02-15T19:40:00+03:00;1;23.00771332
2017-02-14T16:50:00+03:00;1;21.08036804
2017-02-15T09:55:00+03:00;1;23.39327431
2016-08-10T19:00:00+03:00;1;28.6017704
2016-08-18T19:00:00+03:00;1;30.91862869
2016-08-23T12:00:00+03:00;1;25.12876511
2016-09-17T16:00:00+03:00;1;25.22519302
2016-09-27T12:00:00+03:00;1;23.20049477
2016-10-10T19:00:00+03:00;1;24.55018806
2016-10-19T01:00:00+03:00;1;22.71856499
2016-10-22T07:00:00+03:00;1;21.17671776
2017-04-16T06:55:00+03:00;1;20.59867477
2017-04-18T00:35:00+03:00;1;21.369419100000002
2017-04-18T08:05:00+03:00;1;19.1538868
2017-04-18T22:50:00+03:00;1;18.76868057
2017-04-20T01:55:00+03:00;1;18.57609749
2017-04-20T11:30:00+03:00;1;16.93947411
2017-04-21T08:30:00+03:00;1;21.85121155
2017-04-22T11:55:00+03:00;1;21.85121155
2017-04-23T16:35:00+03:00;1;24.83945656
2017-04-23T19:40:00+03:00;1;26.09321404
2017-04-23T20:45:00+03:00;1;26.18966293
2017-04-24T07:45:00+03:00;1;20.40601158
2017-04-11T18:25:00+03:00;1;22.14030266
2017-04-12T21:25:00+03:00;1;23.58607292
2017-04-13T15:55:00+03:00;1;22.52580452
2017-04-26T05:25:00+03:00;1;18.19095039
2017-04-26T07:45:00+03:00;1;18.09467888
2017-04-28T04:25:00+03:00;1;18.28724289
2017-07-21T13:45:00+03:00;1;25.70739937
2017-07-22T00:40:00+03:00;1;26.671985630000002
2017-08-16T13:35:00+03:00;1;26.09321404
2017-08-16T20:00:00+03:00;1;27.44379425
2017-08-17T16:35:00+03:00;1;27.250818250000002
2017-08-20T17:40:00+03:00;1;22.52580452
2017-08-22T07:55:00+03:00;1;22.52580452
2017-08-22T10:25:00+03:00;1;22.42941475
2017-08-01T23:10:00+03:00;1;27.250818250000002
2017-08-06T10:30:00+03:00;1;23.39327431
2017-07-09T18:35:00+03:00;1;27.250818250000002
2017-07-10T23:35:00+03:00;1;25.03231621
2017-06-20T21:35:00+03:00;1;37.01661301
2017-06-21T06:30:00+03:00;1;33.8164444
2017-06-22T11:10:00+03:00;1;32.94688797
2017-06-22T19:25:00+03:00;1;37.59982681
2017-06-22T20:00:00+03:00;1;37.697052
2017-06-23T02:50:00+03:00;1;34.4928627
2017-06-23T10:55:00+03:00;1;33.42995834
2017-06-23T12:50:00+03:00;1;34.10631943
2017-06-23T22:10:00+03:00;1;34.29959106
2017-06-24T05:10:00+03:00;1;32.46389771
2017-06-25T12:25:00+03:00;1;30.2427597
2017-06-25T12:30:00+03:00;1;30.33930588
2017-07-19T19:15:00+03:00;1;30.33930588
2017-07-21T03:25:00+03:00;1;26.09321404
2016-12-27T12:20:00+03:00;1;26.76845551
2016-12-28T13:05:00+03:00;1;21.65849113
2016-12-30T12:35:00+03:00;1;16.45821381
2016-12-30T19:35:00+03:00;1;15.78456497
2016-12-31T16:05:00+03:00;1;13.96192932
2016-12-16T13:35:00+03:00;1;26.18966293
2016-12-17T00:55:00+03:00;1;26.96139145
2016-12-17T01:40:00+03:00;1;27.250818250000002
2016-12-17T13:55:00+03:00;1;28.69827843
2016-12-18T06:45:00+03:00;1;29.76004219
2016-12-19T17:35:00+03:00;1;29.47043991
2016-12-19T19:20:00+03:00;1;28.89131355
2016-12-20T04:00:00+03:00;1;29.18087769
2016-12-22T10:00:00+03:00;1;29.47043991
2016-12-22T10:15:00+03:00;1;29.66351509
2016-12-23T02:30:00+03:00;1;22.62217331
2016-12-23T11:10:00+03:00;1;21.369419100000002
2016-12-23T18:15:00+03:00;1;20.79135513
2016-12-26T10:00:00+03:00;1;24.45376015
2017-01-02T09:45:00+03:00;1;12.90940475
2017-01-02T12:20:00+03:00;1;12.813724520000001
2017-01-02T16:15:00+03:00;1;12.90940475
2017-01-02T19:55:00+03:00;1;12.813724520000001
2017-01-02T20:40:00+03:00;1;12.813724520000001
2017-01-06T03:05:00+03:00;1;16.265728
2016-11-04T17:00:00+03:00;1;19.82806587
2016-11-06T13:00:00+03:00;1;20.02070808
2016-11-12T12:00:00+03:00;1;19.1538868
2016-12-05T00:00:00+03:00;1;26.38258171
2016-12-18T11:05:00+03:00;1;29.47043991
2017-02-16T16:20:00+03:00;1;23.00771332
2017-02-16T22:05:00+03:00;1;22.81493378
2017-02-20T20:00:00+03:00;1;19.53911209
2017-02-21T18:45:00+03:00;1;20.79135513
2017-02-21T21:05:00+03:00;1;20.79135513
2017-02-23T05:25:00+03:00;1;20.50234222
2017-02-27T09:20:00+03:00;1;19.25019836
2017-02-28T03:50:00+03:00;1;20.02070808
2017-07-03T02:00:00+03:00;1;22.14030266
2017-07-03T14:10:00+03:00;1;23.39327431
2017-07-06T11:25:00+03:00;1;28.69827843
2017-07-11T22:15:00+03:00;1;25.99674606
2017-07-14T12:00:00+03:00;1;25.12876511
2017-06-27T08:10:00+03:00;1;29.08435059
2017-06-28T04:55:00+03:00;1;28.89131355
2017-06-28T05:10:00+03:00;1;28.89131355
2017-06-28T17:15:00+03:00;1;29.66351509
2017-07-25T17:15:00+03:00;1;22.52580452
2017-07-26T03:30:00+03:00;1;22.62217331
2017-07-27T21:00:00+03:00;1;25.41807175
2017-07-27T22:10:00+03:00;1;25.51452065
2017-07-28T03:40:00+03:00;1;25.03231621
2017-07-28T08:00:00+03:00;1;24.16451073
2017-07-29T03:25:00+03:00;1;24.93588638
2017-07-29T09:40:00+03:00;1;23.97169304
2017-07-29T23:05:00+03:00;1;28.6017704
2017-07-30T20:20:00+03:00;1;28.89131355
2017-07-31T14:55:00+03:00;1;26.86492348
2017-07-31T20:30:00+03:00;1;28.79478645
2017-08-07T10:10:00+03:00;1;22.23667336
2017-08-08T10:10:00+03:00;1;22.91132355
2017-08-08T22:05:00+03:00;1;24.06810188
2017-08-09T00:20:00+03:00;1;23.39327431
2017-08-10T04:30:00+03:00;1;20.79135513
2017-08-10T18:15:00+03:00;1;20.59867477
2017-08-12T00:25:00+03:00;1;20.69500542
2017-08-12T04:25:00+03:00;1;20.69500542
2017-07-23T01:35:00+03:00;1;26.671985630000002
2017-07-23T05:30:00+03:00;1;25.90029716
2017-07-23T09:00:00+03:00;1;25.22519302
2017-07-23T10:50:00+03:00;1;25.03231621
2017-07-24T08:00:00+03:00;1;23.87528229
2017-07-24T18:20:00+03:00;1;23.77887344
2017-07-25T13:50:00+03:00;1;21.56214142
2017-07-15T01:20:00+03:00;1;26.28613281
2017-07-16T09:55:00+03:00;1;22.81493378
2017-07-16T11:55:00+03:00;1;24.3573494
2017-07-18T18:45:00+03:00;1;31.30489731
2017-08-12T18:25:00+03:00;1;23.58607292
2017-08-14T14:45:00+03:00;1;25.22519302
2017-08-15T00:30:00+03:00;1;27.44379425
2017-08-28T02:55:00+03:00;1;30.2427597
2017-08-28T20:25:00+03:00;1;31.78777122
2017-08-30T08:15:00+03:00;1;30.43585396
2017-08-31T03:45:00+03:00;1;27.44379425
2017-08-31T06:45:00+03:00;1;26.09321404
2017-08-31T18:20:00+03:00;1;24.06810188
2017-08-31T18:35:00+03:00;1;24.16451073
2017-08-27T04:00:00+03:00;1;29.37391281
2017-08-24T10:20:00+03:00;1;24.16451073
2017-08-24T14:25:00+03:00;1;25.70739937
2017-08-24T15:10:00+03:00;1;25.99674606
2017-08-25T23:00:00+03:00;1;28.69827843
2017-08-23T09:15:00+03:00;1;26.09321404
2017-04-26T06:40:00+03:00;1;18.28724289
2017-04-22T17:35:00+03:00;1;24.93588638
2017-05-08T17:00:00+03:00;1;23.58607292
2017-05-21T19:10:00+03:00;1;26.86492348
2017-05-22T00:30:00+03:00;1;27.3473053
2017-05-22T02:10:00+03:00;1;26.671985630000002
2017-05-22T18:05:00+03:00;1;28.69827843
2017-05-22T18:20:00+03:00;1;28.69827843
2017-05-22T19:15:00+03:00;1;28.89131355
2017-05-23T20:00:00+03:00;1;28.98782158
2017-05-24T10:25:00+03:00;1;25.99674606
2017-05-24T23:20:00+03:00;1;29.85659027
2017-08-12T13:20:00+03:00;1;21.46577072
2017-08-13T11:45:00+03:00;1;24.16451073
2017-08-15T18:35:00+03:00;1;27.63677025
2017-08-15T22:55:00+03:00;1;27.44379425
2017-08-16T00:25:00+03:00;1;27.3473053
2017-08-17T02:15:00+03:00;1;26.86492348
2017-08-17T02:45:00+03:00;1;26.76845551
2017-08-17T21:50:00+03:00;1;28.31224823
2017-08-18T06:15:00+03:00;1;25.22519302
2017-08-18T13:05:00+03:00;1;26.47904968
2017-08-26T10:30:00+03:00;1;26.57551765
2017-08-27T08:55:00+03:00;1;29.08435059
2017-08-27T11:25:00+03:00;1;29.18087769
2017-04-01T19:25:00+03:00;1;25.80384827
2017-04-02T21:00:00+03:00;1;24.45376015
2017-04-03T07:15:00+03:00;1;21.369419100000002
2017-04-03T11:00:00+03:00;1;21.75484085
2017-04-06T21:45:00+03:00;1;22.04393196
2017-04-08T17:05:00+03:00;1;25.80384827
2017-04-08T21:50:00+03:00;1;27.15434837
2017-02-22T19:35:00+03:00;1;21.27306938
2017-02-22T22:05:00+03:00;1;21.08036804
2017-02-23T02:30:00+03:00;1;21.17671776
2017-02-27T06:05:00+03:00;1;19.82806587
2017-02-27T10:25:00+03:00;1;19.25019836
2017-02-27T18:50:00+03:00;1;19.82806587
2017-03-02T04:50:00+03:00;1;19.82806587
2017-03-22T05:50:00+03:00;1;25.51452065
2017-03-22T08:35:00+03:00;1;26.18966293
2017-03-30T10:40:00+03:00;1;20.50234222
2017-02-27T03:10:00+03:00;1;20.40601158
2017-02-16T18:45:00+03:00;1;23.104105
2017-04-16T08:25:00+03:00;1;20.40601158
2017-04-16T16:50:00+03:00;1;20.59867477
2017-04-17T14:30:00+03:00;1;21.75484085
2017-04-17T18:25:00+03:00;1;22.52580452
2017-04-18T08:10:00+03:00;1;18.86499214
2017-04-19T15:45:00+03:00;1;21.85121155
2017-04-20T12:30:00+03:00;1;17.5170269
2017-04-20T17:15:00+03:00;1;20.50234222
2017-04-21T04:30:00+03:00;1;17.61330032
2017-04-21T11:30:00+03:00;1;18.28724289
2017-02-18T18:05:00+03:00;1;23.20049477
2017-02-19T17:20:00+03:00;1;21.94758224
2017-02-19T18:15:00+03:00;1;21.75484085
2017-02-20T04:00:00+03:00;1;20.30968094
2017-02-20T05:05:00+03:00;1;20.11701965
2017-02-21T01:00:00+03:00;1;20.11701965
2017-02-21T06:50:00+03:00;1;21.369419100000002
2017-02-21T10:35:00+03:00;1;20.887685779999998
2017-04-29T02:50:00+03:00;1;18.96128464
2017-04-30T04:45:00+03:00;1;22.33304405
2017-04-30T10:20:00+03:00;1;22.62217331
2017-04-30T10:55:00+03:00;1;23.104105
2017-04-30T12:50:00+03:00;1;23.77887344
2017-05-01T01:55:00+03:00;1;21.08036804
2017-05-02T06:10:00+03:00;1;20.69500542
2017-05-02T08:40:00+03:00;1;20.50234222
2017-05-03T22:50:00+03:00;1;22.23667336
2017-05-04T11:50:00+03:00;1;21.85121155
2017-05-04T20:20:00+03:00;1;23.77887344
2017-05-04T23:55:00+03:00;1;23.58607292
2017-04-10T22:05:00+03:00;1;25.22519302
2017-04-12T00:05:00+03:00;1;21.08036804
2017-04-12T12:20:00+03:00;1;20.887685779999998
2017-04-15T22:10:00+03:00;1;21.46577072
2017-04-24T07:30:00+03:00;1;20.40601158
2017-04-24T17:50:00+03:00;1;26.09321404
2017-01-06T01:00:00+03:00;1;16.74696922
2017-01-06T11:50:00+03:00;1;14.82328796
2017-01-08T12:30:00+03:00;1;12.90940475
2017-01-10T05:25:00+03:00;1;14.82328796
2017-01-23T13:15:00+03:00;1;7.2683286670000005
2017-01-24T09:00:00+03:00;1;7.363891602
2017-02-14T12:10:00+03:00;1;20.59867477
2017-02-14T16:40:00+03:00;1;21.08036804
2017-02-15T03:25:00+03:00;1;22.33304405
2017-02-16T00:20:00+03:00;1;22.71856499
2017-01-03T22:05:00+03:00;1;15.01480293
2017-01-04T03:20:00+03:00;1;14.63184834
2016-12-31T17:25:00+03:00;1;13.96192932
2017-01-01T05:00:00+03:00;1;13.29210758
2017-01-01T21:35:00+03:00;1;12.90940475
2017-01-02T14:30:00+03:00;1;12.813724520000001
2017-01-02T15:25:00+03:00;1;12.813724520000001
2017-01-18T21:30:00+03:00;1;10.32699203
2017-01-18T22:35:00+03:00;1;10.23136997
2017-01-19T12:35:00+03:00;1;8.892978668
2017-01-19T16:45:00+03:00;1;9.562135696
2017-01-06T16:35:00+03:00;1;14.63184834
2017-07-19T06:00:00+03:00;1;29.47043991
2017-07-19T14:35:00+03:00;1;29.76004219
2017-07-20T00:35:00+03:00;1;28.89131355
2017-07-20T02:50:00+03:00;1;28.02274323
2017-07-20T22:55:00+03:00;1;27.63677025
2017-07-23T07:15:00+03:00;1;25.41807175
2017-07-23T08:50:00+03:00;1;25.22519302
2017-07-23T20:00:00+03:00;1;26.09321404
2017-08-06T12:10:00+03:00;1;24.55018806
2017-08-07T03:15:00+03:00;1;24.74302864
2017-08-07T05:25:00+03:00;1;23.68248367
2017-08-07T13:40:00+03:00;1;23.68248367
2017-08-08T03:30:00+03:00;1;23.97169304
2017-07-24T01:40:00+03:00;1;25.80384827
2017-07-26T17:45:00+03:00;1;23.87528229
2017-07-27T12:15:00+03:00;1;23.97169304
2017-07-28T06:30:00+03:00;1;24.45376015
2017-07-28T11:35:00+03:00;1;23.68248367
2017-07-14T21:10:00+03:00;1;26.86492348
2017-07-16T02:30:00+03:00;1;25.03231621
2017-07-17T20:40:00+03:00;1;29.47043991
2017-07-18T08:05:00+03:00;1;25.90029716
2017-07-30T04:45:00+03:00;1;27.44379425
2017-07-30T11:30:00+03:00;1;27.05786133
2017-07-31T04:00:00+03:00;1;28.02274323
2017-08-20T12:45:00+03:00;1;20.69500542
2017-08-24T05:30:00+03:00;1;25.80384827
2017-08-25T06:40:00+03:00;1;26.47904968
2017-08-25T23:25:00+03:00;1;28.69827843
2017-08-09T06:25:00+03:00;1;21.94758224
2017-08-11T16:05:00+03:00;1;20.02070808
2017-08-27T13:50:00+03:00;1;30.04966545
2017-08-28T14:45:00+03:00;1;29.66351509
2017-08-31T09:05:00+03:00;1;24.55018806
2017-08-31T19:35:00+03:00;1;24.55018806
2017-08-31T20:10:00+03:00;1;24.64661789
2016-10-02T13:00:00+03:00;1;25.61095047
2016-10-23T13:00:00+03:00;1;21.46577072
2016-10-25T03:00:00+03:00;1;27.44379425
2016-10-25T15:00:00+03:00;1;26.38258171
2016-11-01T10:00:00+03:00;1;19.34648895
2016-12-21T08:05:00+03:00;1;29.76004219
2016-12-21T13:30:00+03:00;1;29.37391281
2016-12-22T11:35:00+03:00;1;28.6017704
2016-12-23T07:30:00+03:00;1;22.42941475
2016-12-23T19:55:00+03:00;1;20.50234222
2016-12-24T07:00:00+03:00;1;25.41807175
2016-12-25T01:30:00+03:00;1;24.26094055
2016-12-01T19:00:00+03:00;1;26.96139145
2016-12-04T14:00:00+03:00;1;26.47904968
2016-12-15T20:55:00+03:00;1;23.77887344
2016-12-16T12:15:00+03:00;1;26.47904968
2016-12-17T14:50:00+03:00;1;28.98782158
2016-12-18T13:20:00+03:00;1;30.04966545
2016-12-19T19:00:00+03:00;1;28.98782158
2016-12-19T20:30:00+03:00;1;28.69827843
2016-12-29T00:30:00+03:00;1;19.25019836
2016-12-29T03:30:00+03:00;1;18.76868057
2016-08-17T18:00:00+03:00;1;32.07752991
2016-08-24T00:00:00+03:00;1;31.69120407
2016-08-26T09:00:00+03:00;1;32.65708923
2016-08-30T17:00:00+03:00;1;27.82974625
2016-09-02T05:00:00+03:00;1;28.02274323
2016-09-10T11:00:00+03:00;1;28.02274323
2016-12-26T21:20:00+03:00;1;26.671985630000002
2016-12-26T23:10:00+03:00;1;27.5402832
2017-07-01T19:25:00+03:00;1;23.20049477
2017-07-03T11:30:00+03:00;1;22.62217331
2017-07-05T12:30:00+03:00;1;26.671985630000002
2017-07-05T19:25:00+03:00;1;29.85659027
2017-07-08T15:00:00+03:00;1;30.2427597
2017-07-09T17:10:00+03:00;1;27.250818250000002
2017-07-10T08:45:00+03:00;1;24.83945656
2017-07-10T19:00:00+03:00;1;24.74302864
2017-07-11T03:05:00+03:00;1;24.06810188
2017-06-22T06:55:00+03:00;1;32.07752991
2017-06-22T10:35:00+03:00;1;32.56048203
2017-06-23T17:45:00+03:00;1;34.39621735
2017-06-24T06:20:00+03:00;1;31.98094368
2017-06-25T00:45:00+03:00;1;32.07752991
2017-06-25T11:20:00+03:00;1;29.85659027
2017-06-27T13:20:00+03:00;1;31.20833015
2017-06-29T10:25:00+03:00;1;26.09321404
2017-06-30T04:45:00+03:00;1;28.02274323
2017-06-30T06:30:00+03:00;1;28.2157402
2017-06-30T08:00:00+03:00;1;28.40875435
2017-06-17T22:05:00+03:00;1;32.27070236
2017-01-12T02:05:00+03:00;1;17.80584335
2017-01-13T11:00:00+03:00;1;20.2133503
2017-01-15T02:35:00+03:00;1;16.93947411
2017-05-26T17:30:00+03:00;1;30.14621162
2017-05-20T10:35:00+03:00;1;22.23667336
2017-05-20T23:30:00+03:00;1;24.74302864
2017-05-14T15:55:00+03:00;1;27.05786133
2017-05-15T11:20:00+03:00;1;23.48968315
2017-05-15T16:00:00+03:00;1;25.61095047
2017-05-15T21:40:00+03:00;1;27.7332592
2017-05-09T22:40:00+03:00;1;23.77887344
2017-05-10T18:35:00+03:00;1;27.05786133
2017-05-11T04:05:00+03:00;1;27.3473053
2017-05-11T09:25:00+03:00;1;27.05786133
2017-05-12T02:10:00+03:00;1;26.09321404
2017-05-12T07:10:00+03:00;1;24.45376015
2017-05-14T22:25:00+03:00;1;26.671985630000002
2017-05-17T06:00:00+03:00;1;26.57551765
2017-05-18T16:00:00+03:00;1;27.92625427
2017-05-19T10:35:00+03:00;1;21.56214142
2017-05-19T10:40:00+03:00;1;21.65849113
2017-05-27T21:15:00+03:00;1;31.88435745
2017-05-30T06:25:00+03:00;1;25.99674606
2017-05-30T16:40:00+03:00;1;26.76845551
2017-05-30T18:35:00+03:00;1;27.250818250000002
2017-05-31T06:25:00+03:00;1;25.70739937
2017-06-18T13:15:00+03:00;1;30.82208252
2017-06-19T08:40:00+03:00;1;30.82208252
2017-06-20T18:20:00+03:00;1;36.72503662
2017-06-21T17:30:00+03:00;1;36.91942596
2017-06-14T11:20:00+03:00;1;29.85659027
2017-06-15T19:20:00+03:00;1;34.4928627
2017-06-02T11:10:00+03:00;1;25.12876511
2017-06-04T16:45:00+03:00;1;24.06810188
2017-06-04T21:00:00+03:00;1;24.55018806
2017-06-05T03:15:00+03:00;1;23.77887344
2017-06-05T13:05:00+03:00;1;23.39327431
2017-06-05T18:20:00+03:00;1;24.26094055
2017-06-06T02:05:00+03:00;1;24.3573494
2017-06-09T20:10:00+03:00;1;30.53240204
2017-06-10T23:10:00+03:00;1;32.75369644
2017-06-11T07:50:00+03:00;1;29.18087769
2017-06-12T00:05:00+03:00;1;35.26742554
2017-06-12T02:45:00+03:00;1;33.52656555
2017-06-12T23:50:00+03:00;1;30.53240204
2017-06-13T04:05:00+03:00;1;28.40875435
2017-06-06T12:30:00+03:00;1;22.33304405
2017-06-06T13:45:00+03:00;1;22.52580452
2017-06-09T16:55:00+03:00;1;30.33930588
2017-06-21T06:00:00+03:00;1;34.00969315
2017-06-22T02:25:00+03:00;1;34.39621735
2017-06-22T13:55:00+03:00;1;34.97608948
2017-06-22T15:00:00+03:00;1;35.46175766
2017-06-22T20:45:00+03:00;1;37.697052
2017-06-22T23:10:00+03:00;1;36.43347931
2017-06-08T03:15:00+03:00;1;23.97169304
2017-06-08T22:45:00+03:00;1;30.2427597
2017-06-09T13:45:00+03:00;1;29.85659027
2017-06-10T08:35:00+03:00;1;28.2157402
2017-06-11T01:45:00+03:00;1;31.20833015
2017-06-22T22:30:00+03:00;1;36.91942596
2017-06-11T15:35:00+03:00;1;33.8164444
2017-06-12T01:45:00+03:00;1;34.20294571
2017-06-12T14:40:00+03:00;1;30.82208252
2017-06-07T14:35:00+03:00;1;23.20049477
2017-06-05T03:25:00+03:00;1;23.77887344
2016-12-23T11:55:00+03:00;1;21.17671776
2017-01-07T13:30:00+03:00;1;13.00508595
2017-01-08T06:55:00+03:00;1;13.10074615
2017-01-08T15:20:00+03:00;1;13.10074615
2017-01-08T15:45:00+03:00;1;13.00508595
2017-01-09T23:05:00+03:00;1;15.01480293
2017-08-19T23:20:00+03:00;1;24.26094055
2017-08-20T14:30:00+03:00;1;21.56214142
2017-08-26T23:50:00+03:00;1;30.33930588
2017-08-27T11:00:00+03:00;1;29.18087769
2017-08-27T21:55:00+03:00;1;31.69120407
2017-08-22T13:25:00+03:00;1;24.26094055
2017-08-23T17:10:00+03:00;1;28.40875435
2017-08-23T19:10:00+03:00;1;28.79478645
2017-08-24T16:25:00+03:00;1;26.57551765
2017-08-25T06:20:00+03:00;1;26.47904968
2017-08-20T13:35:00+03:00;1;21.27306938
2017-06-29T00:05:00+03:00;1;27.92625427
2017-06-29T01:15:00+03:00;1;27.82974625
2017-06-29T19:15:00+03:00;1;28.2157402
2017-06-30T07:00:00+03:00;1;28.31224823
2017-06-30T07:55:00+03:00;1;28.40875435
2017-06-30T15:20:00+03:00;1;25.22519302
2017-07-01T11:50:00+03:00;1;23.104105
2017-07-01T12:55:00+03:00;1;23.104105
2017-07-01T21:05:00+03:00;1;23.104105
2017-07-02T01:15:00+03:00;1;22.91132355
2017-07-03T07:15:00+03:00;1;22.04393196
2017-07-04T00:25:00+03:00;1;25.03231621
2017-07-15T13:20:00+03:00;1;24.64661789
2017-07-16T09:50:00+03:00;1;22.91132355
2017-07-17T13:00:00+03:00;1;27.3473053
2017-07-19T14:05:00+03:00;1;29.56698799
2017-07-19T21:45:00+03:00;1;30.14621162
2017-07-13T10:10:00+03:00;1;25.12876511
2017-07-14T03:10:00+03:00;1;26.18966293
2017-06-26T02:20:00+03:00;1;30.82208252
2017-06-26T04:00:00+03:00;1;29.85659027
2017-06-26T15:15:00+03:00;1;29.85659027
2017-06-28T02:20:00+03:00;1;29.18087769
2017-07-07T16:10:00+03:00;1;31.49805069
2017-07-08T08:05:00+03:00;1;28.02274323
2017-07-10T00:45:00+03:00;1;26.671985630000002
2017-07-10T07:50:00+03:00;1;25.03231621
2017-07-10T23:40:00+03:00;1;25.03231621
2017-07-04T13:40:00+03:00;1;24.93588638
2017-07-07T08:00:00+03:00;1;30.04966545
2017-06-27T23:45:00+03:00;1;29.95311737
2017-06-28T04:30:00+03:00;1;28.89131355
2017-06-28T11:30:00+03:00;1;29.08435059
2017-06-28T12:35:00+03:00;1;29.37391281
2017-06-28T21:00:00+03:00;1;28.89131355
2017-08-07T10:35:00+03:00;1;22.42941475
2017-08-07T20:05:00+03:00;1;25.61095047
2017-08-08T02:05:00+03:00;1;24.26094055
2017-08-10T07:15:00+03:00;1;20.30968094
2017-08-12T00:35:00+03:00;1;20.69500542
2017-08-02T16:45:00+03:00;1;29.18087769
2017-08-03T07:10:00+03:00;1;29.47043991
2017-08-12T13:05:00+03:00;1;21.369419100000002
